"Provincia","Comune","Cognome","Nome","Lista","Voti"
"SIENA","RADICONDOLI","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",2
"SIENA","RADICONDOLI","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",1
"SIENA","RADICONDOLI","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",20
"SIENA","RAPOLANO TERME","GIANI","EUGENIO","PARTITO DEMOCRATICO",786
"SIENA","RAPOLANO TERME","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",177
"SIENA","RAPOLANO TERME","GIANI","EUGENIO","MOVIMENTO 5 STELLE",71
"SIENA","RAPOLANO TERME","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",65
"SIENA","RAPOLANO TERME","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",356
"SIENA","RAPOLANO TERME","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",80
"SIENA","RAPOLANO TERME","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",44
"SIENA","RAPOLANO TERME","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",20
"SIENA","RAPOLANO TERME","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",16
"SIENA","RAPOLANO TERME","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",32
"SIENA","SAN CASCIANO DEI BAGNI","GIANI","EUGENIO","PARTITO DEMOCRATICO",241
"SIENA","SAN CASCIANO DEI BAGNI","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",92
"SIENA","SAN CASCIANO DEI BAGNI","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",21
"SIENA","SAN CASCIANO DEI BAGNI","GIANI","EUGENIO","MOVIMENTO 5 STELLE",6
"SIENA","SAN CASCIANO DEI BAGNI","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",126
"SIENA","SAN CASCIANO DEI BAGNI","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",27
"SIENA","SAN CASCIANO DEI BAGNI","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",21
"SIENA","SAN CASCIANO DEI BAGNI","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",11
"SIENA","SAN CASCIANO DEI BAGNI","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",2
"SIENA","SAN CASCIANO DEI BAGNI","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",14
"SIENA","SAN GIMIGNANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1318
"SIENA","SAN GIMIGNANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",209
"SIENA","SAN GIMIGNANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",155
"SIENA","SAN GIMIGNANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",97
"SIENA","SAN GIMIGNANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",608
"SIENA","SAN GIMIGNANO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",91
"SIENA","SAN GIMIGNANO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",72
"SIENA","SAN GIMIGNANO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",31
"SIENA","SAN GIMIGNANO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",16
"SIENA","SAN GIMIGNANO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",118
"SIENA","SAN QUIRICO D'ORCIA","GIANI","EUGENIO","PARTITO DEMOCRATICO",397
"SIENA","SAN QUIRICO D'ORCIA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",81
"SIENA","SAN QUIRICO D'ORCIA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",37
"SIENA","SAN QUIRICO D'ORCIA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",25
"SIENA","SAN QUIRICO D'ORCIA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",157
"SIENA","SAN QUIRICO D'ORCIA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",45
"SIENA","SAN QUIRICO D'ORCIA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",28
"SIENA","SAN QUIRICO D'ORCIA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",12
"SIENA","SAN QUIRICO D'ORCIA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",9
"SIENA","SAN QUIRICO D'ORCIA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",26
"SIENA","SARTEANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",643
"SIENA","SARTEANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",184
"SIENA","SARTEANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",64
"SIENA","SARTEANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",60
"SIENA","SARTEANO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",315
"SIENA","SARTEANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",287
"SIENA","SARTEANO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",54
"SIENA","SARTEANO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",46
"SIENA","SARTEANO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",22
"SIENA","SARTEANO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",37
"SIENA","SIENA","GIANI","EUGENIO","PARTITO DEMOCRATICO",7306
"SIENA","SIENA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",1731
"SIENA","SIENA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",1435
"SIENA","SIENA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",718
"SIENA","SIENA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",5121
"SIENA","SIENA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",1287
"SIENA","SIENA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",624
"SIENA","SIENA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",592
"SIENA","SIENA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",190
"SIENA","SIENA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",594
"SIENA","SINALUNGA","GIANI","EUGENIO","PARTITO DEMOCRATICO",1663
"SIENA","SINALUNGA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",435
"SIENA","SINALUNGA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",133
"SIENA","SINALUNGA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",124
"SIENA","SINALUNGA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",953
"SIENA","SINALUNGA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",178
"SIENA","SINALUNGA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",160
"SIENA","SINALUNGA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",78
"SIENA","SINALUNGA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",50
"SIENA","SINALUNGA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",85
"SIENA","SOVICILLE","GIANI","EUGENIO","PARTITO DEMOCRATICO",1409
"SIENA","SOVICILLE","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",264
"SIENA","SOVICILLE","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",252
"SIENA","SOVICILLE","GIANI","EUGENIO","MOVIMENTO 5 STELLE",146
"SIENA","SOVICILLE","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",682
"SIENA","SOVICILLE","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",165
"SIENA","SOVICILLE","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",139
"SIENA","SOVICILLE","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",97
"SIENA","SOVICILLE","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",18
"SIENA","SOVICILLE","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",146
"SIENA","TORRITA DI SIENA","GIANI","EUGENIO","PARTITO DEMOCRATICO",1428
"SIENA","TORRITA DI SIENA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",127
"SIENA","TORRITA DI SIENA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",71
"SIENA","TORRITA DI SIENA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",50
"SIENA","TORRITA DI SIENA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",489
"SIENA","TORRITA DI SIENA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",94
"SIENA","TORRITA DI SIENA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",83
"SIENA","TORRITA DI SIENA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",69
"SIENA","TORRITA DI SIENA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",15
"SIENA","TORRITA DI SIENA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",38
"SIENA","TREQUANDA","GIANI","EUGENIO","PARTITO DEMOCRATICO",247
"SIENA","TREQUANDA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",30
"SIENA","TREQUANDA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",18
"SIENA","TREQUANDA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",10
"SIENA","TREQUANDA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",74
"SIENA","TREQUANDA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",20
"SIENA","TREQUANDA","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",14
"SIENA","TREQUANDA","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",6
"SIENA","TREQUANDA","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",3
"SIENA","TREQUANDA","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",12
"PRATO","CANTAGALLO","GIANI","EUGENIO","PARTITO DEMOCRATICO",510
"PRATO","CANTAGALLO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",42
"PRATO","CANTAGALLO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",29
"PRATO","CANTAGALLO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",27
"PRATO","CANTAGALLO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",371
"PRATO","CANTAGALLO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",37
"PRATO","CANTAGALLO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",36
"PRATO","CANTAGALLO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",32
"PRATO","CANTAGALLO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",8
"PRATO","CANTAGALLO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",47
"PRATO","CARMIGNANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",2108
"PRATO","CARMIGNANO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",204
"PRATO","CARMIGNANO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",142
"PRATO","CARMIGNANO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",115
"PRATO","CARMIGNANO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",55
"PRATO","CARMIGNANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1710
"PRATO","CARMIGNANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",301
"PRATO","CARMIGNANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",244
"PRATO","CARMIGNANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",205
"PRATO","CARMIGNANO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",191
"PRATO","MONTEMURLO","GIANI","EUGENIO","PARTITO DEMOCRATICO",2247
"PRATO","MONTEMURLO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",336
"PRATO","MONTEMURLO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",333
"PRATO","MONTEMURLO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",238
"PRATO","MONTEMURLO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",2055
"PRATO","MONTEMURLO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",212
"PRATO","MONTEMURLO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",203
"PRATO","MONTEMURLO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",172
"PRATO","MONTEMURLO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",56
"PRATO","MONTEMURLO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",140
"PRATO","POGGIO A CAIANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1343
"PRATO","POGGIO A CAIANO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",146
"PRATO","POGGIO A CAIANO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",124
"PRATO","POGGIO A CAIANO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",118
"PRATO","POGGIO A CAIANO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",56
"PRATO","POGGIO A CAIANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1376
"PRATO","POGGIO A CAIANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",170
"PRATO","POGGIO A CAIANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",99
"PRATO","POGGIO A CAIANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",91
"PRATO","POGGIO A CAIANO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",78
"PRATO","PRATO","GIANI","EUGENIO","PARTITO DEMOCRATICO",25440
"PRATO","PRATO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",2953
"PRATO","PRATO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",1965
"PRATO","PRATO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",1924
"PRATO","PRATO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",19025
"PRATO","PRATO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",2795
"PRATO","PRATO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",2270
"PRATO","PRATO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",1291
"PRATO","PRATO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",661
"PRATO","PRATO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",1866
"PRATO","VAIANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1592
"PRATO","VAIANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",172
"PRATO","VAIANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",133
"PRATO","VAIANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",111
"PRATO","VAIANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1307
"PRATO","VAIANO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",241
"PRATO","VAIANO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",122
"PRATO","VAIANO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",91
"PRATO","VAIANO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",39
"PRATO","VAIANO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",151
"PRATO","VERNIO","GIANI","EUGENIO","PARTITO DEMOCRATICO",830
"PRATO","VERNIO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",91
"PRATO","VERNIO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",72
"PRATO","VERNIO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",59
"PRATO","VERNIO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",576
"PRATO","VERNIO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",176
"PRATO","VERNIO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",125
"PRATO","VERNIO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",57
"PRATO","VERNIO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",17
"PRATO","VERNIO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",64
"FIRENZE","FIRENZE","GIANI","EUGENIO","PARTITO DEMOCRATICO",36535
"FIRENZE","FIRENZE","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",20076
"FIRENZE","FIRENZE","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",13689
"FIRENZE","FIRENZE","GIANI","EUGENIO","MOVIMENTO 5 STELLE",5277
"FIRENZE","FIRENZE","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",30055
"FIRENZE","FIRENZE","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",6005
"FIRENZE","FIRENZE","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",4500
"FIRENZE","FIRENZE","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",4071
"FIRENZE","FIRENZE","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",1874
"FIRENZE","FIRENZE","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",9541
"FIRENZE","BAGNO A RIPOLI","GIANI","EUGENIO","PARTITO DEMOCRATICO",3241
"FIRENZE","BAGNO A RIPOLI","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",2240
"FIRENZE","BAGNO A RIPOLI","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",732
"FIRENZE","BAGNO A RIPOLI","GIANI","EUGENIO","MOVIMENTO 5 STELLE",337
"FIRENZE","BAGNO A RIPOLI","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",2206
"FIRENZE","BAGNO A RIPOLI","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",303
"FIRENZE","BAGNO A RIPOLI","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",228
"FIRENZE","BAGNO A RIPOLI","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",186
"FIRENZE","BAGNO A RIPOLI","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",88
"FIRENZE","BAGNO A RIPOLI","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",669
"FIRENZE","BARBERINO DI MUGELLO","GIANI","EUGENIO","PARTITO DEMOCRATICO",1360
"FIRENZE","BARBERINO DI MUGELLO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",409
"FIRENZE","BARBERINO DI MUGELLO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",185
"FIRENZE","BARBERINO DI MUGELLO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",172
"FIRENZE","BARBERINO DI MUGELLO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",866
"FIRENZE","BARBERINO DI MUGELLO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",138
"FIRENZE","BARBERINO DI MUGELLO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",72
"FIRENZE","BARBERINO DI MUGELLO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",59
"FIRENZE","BARBERINO DI MUGELLO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",30
"FIRENZE","BARBERINO DI MUGELLO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",245
"FIRENZE","BARBERINO TAVARNELLE","GIANI","EUGENIO","PARTITO DEMOCRATICO",1615
"FIRENZE","BARBERINO TAVARNELLE","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",436
"FIRENZE","BARBERINO TAVARNELLE","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",254
"FIRENZE","BARBERINO TAVARNELLE","GIANI","EUGENIO","MOVIMENTO 5 STELLE",169
"FIRENZE","BARBERINO TAVARNELLE","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1280
"FIRENZE","BARBERINO TAVARNELLE","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",205
"FIRENZE","BARBERINO TAVARNELLE","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",91
"FIRENZE","BARBERINO TAVARNELLE","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",76
"FIRENZE","BARBERINO TAVARNELLE","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",51
"FIRENZE","BARBERINO TAVARNELLE","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",202
"FIRENZE","BORGO SAN LORENZO","GIANI","EUGENIO","PARTITO DEMOCRATICO",2228
"FIRENZE","BORGO SAN LORENZO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",773
"FIRENZE","BORGO SAN LORENZO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",375
"FIRENZE","BORGO SAN LORENZO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",372
"FIRENZE","BORGO SAN LORENZO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1461
"FIRENZE","BORGO SAN LORENZO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",275
"FIRENZE","BORGO SAN LORENZO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",134
"FIRENZE","BORGO SAN LORENZO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",78
"FIRENZE","BORGO SAN LORENZO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",63
"FIRENZE","BORGO SAN LORENZO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",478
"FIRENZE","DICOMANO","GIANI","EUGENIO","PARTITO DEMOCRATICO",744
"FIRENZE","DICOMANO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",170
"FIRENZE","DICOMANO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",96
"FIRENZE","DICOMANO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",70
"FIRENZE","DICOMANO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",413
"FIRENZE","DICOMANO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",105
"FIRENZE","DICOMANO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",49
"FIRENZE","DICOMANO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",31
"FIRENZE","DICOMANO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",16
"FIRENZE","DICOMANO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",113
"FIRENZE","FIESOLE","GIANI","EUGENIO","PARTITO DEMOCRATICO",2062
"FIRENZE","FIESOLE","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",608
"FIRENZE","FIESOLE","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",500
"FIRENZE","FIESOLE","GIANI","EUGENIO","MOVIMENTO 5 STELLE",206
"FIRENZE","FIESOLE","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1135
"FIRENZE","FIESOLE","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",165
"FIRENZE","FIESOLE","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",162
"FIRENZE","FIESOLE","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",119
"FIRENZE","FIESOLE","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",62
"FIRENZE","FIESOLE","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",365
"FIRENZE","FIGLINE E INCISA VALDARNO","GIANI","EUGENIO","PARTITO DEMOCRATICO",2828
"FIRENZE","FIGLINE E INCISA VALDARNO","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",627
"FIRENZE","FIGLINE E INCISA VALDARNO","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",427
"FIRENZE","FIGLINE E INCISA VALDARNO","GIANI","EUGENIO","MOVIMENTO 5 STELLE",381
"FIRENZE","FIGLINE E INCISA VALDARNO","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",1594
"FIRENZE","FIGLINE E INCISA VALDARNO","TOMASI","ALESSANDRO","LEGA TOSCANA PER SALVINI PREMIER",1146
"FIRENZE","FIGLINE E INCISA VALDARNO","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",254
"FIRENZE","FIGLINE E INCISA VALDARNO","TOMASI","ALESSANDRO","E' ORA! LISTA CIVICA TOMASI PRESIDENTE",126
"FIRENZE","FIGLINE E INCISA VALDARNO","TOMASI","ALESSANDRO","NOI MODERATI CIVICI PER TOMASI",68
"FIRENZE","FIGLINE E INCISA VALDARNO","MORO BUNDU","ANTONELLA","TOSCANA ROSSA",393
"FIRENZE","FIRENZUOLA","GIANI","EUGENIO","PARTITO DEMOCRATICO",420
"FIRENZE","FIRENZUOLA","GIANI","EUGENIO","EUGENIO GIANI PRESIDENTE CASA RIFORMISTA",232
"FIRENZE","FIRENZUOLA","GIANI","EUGENIO","MOVIMENTO 5 STELLE",70
"FIRENZE","FIRENZUOLA","GIANI","EUGENIO","ALLEANZA VERDI E SINISTRA",67
"FIRENZE","FIRENZUOLA","TOMASI","ALESSANDRO","FRATELLI D'ITALIA",542
"FIRENZE","FIRENZUOLA","TOMASI","ALESSANDRO","FORZA ITALIA-UDC-TOMASI PRESIDENTE",91
