DATAFLOW,LAST UPDATE,freq,unit,quantile,reason,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2020-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2020-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2020-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2020-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2020-01-01,0.3,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2020-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2020-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2020-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2020-01-01,0.8,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2020-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2020-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2020-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2020-01-01,0.2,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2020-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2020-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2020-01-01,1.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2020-01-01,2.0,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2020-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2020-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2020-01-01,1.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2020-01-01,2.7,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2021-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2021-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2021-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2021-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,IT,2021-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2021-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2021-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2021-01-01,2.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2021-01-01,3.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,IT,2021-01-01,2.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2021-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2021-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2021-01-01,3.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2021-01-01,4.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,IT,2021-01-01,3.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2021-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2021-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2021-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2021-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,IT,2021-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2021-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2021-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2021-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2021-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,IT,2021-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2021-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2021-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2021-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2021-01-01,1.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,IT,2021-01-01,0.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2021-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2021-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2021-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2021-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2021-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2021-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2021-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2021-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2021-01-01,1.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2021-01-01,1.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2021-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2021-01-01,1.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2021-01-01,2.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2021-01-01,2.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2021-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2022-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2022-01-01,0.4,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,IT,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2022-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2022-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2022-01-01,2.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2022-01-01,4.4,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,IT,2022-01-01,2.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2022-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2022-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2022-01-01,3.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2022-01-01,5.9,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,IT,2022-01-01,3.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2022-01-01,0.1,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,IT,2022-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2022-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2022-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2022-01-01,0.3,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,IT,2022-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2022-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2022-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2022-01-01,1.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2022-01-01,1.4,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,IT,2022-01-01,0.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2022-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2022-01-01,0.2,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2022-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2022-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2022-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2022-01-01,1.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2022-01-01,2.0,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2022-01-01,1.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2022-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2022-01-01,1.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2022-01-01,2.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2022-01-01,3.2,b,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2022-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2023-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2023-01-01,0.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,IT,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2023-01-01,0.1,e,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2023-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2023-01-01,2.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2023-01-01,3.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,IT,2023-01-01,2.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2023-01-01,0.3,e,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2023-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2023-01-01,3.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2023-01-01,5.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,IT,2023-01-01,3.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2023-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,IT,2023-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2023-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2023-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2023-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,IT,2023-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2023-01-01,0.2,e,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,ES,2023-01-01,1.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2023-01-01,1.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,FR,2023-01-01,1.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,IT,2023-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,DE,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,ES,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,EU27_2020,2023-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,FR,2023-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TFAR,Y_GE16,T,IT,2023-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,DE,2023-01-01,0.1,e,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,ES,2023-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,EU27_2020,2023-01-01,1.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,FR,2023-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP,Y_GE16,T,IT,2023-01-01,1.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,DE,2023-01-01,0.2,e,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,ES,2023-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2023-01-01,2.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,FR,2023-01-01,3.7,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,TOTAL,TXP_TFAR_WLIST,Y_GE16,T,IT,2023-01-01,1.8,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,DE,2024-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,ES,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,EU27_2020,2024-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,FR,2024-01-01,0.5,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TFAR,Y_GE16,T,IT,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,DE,2024-01-01,0.4,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,ES,2024-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,EU27_2020,2024-01-01,2.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,FR,2024-01-01,4.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP,Y_GE16,T,IT,2024-01-01,3.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,DE,2024-01-01,1.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,ES,2024-01-01,1.6,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,EU27_2020,2024-01-01,3.9,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,FR,2024-01-01,6.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU1,TXP_TFAR_WLIST,Y_GE16,T,IT,2024-01-01,4.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,DE,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,ES,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,EU27_2020,2024-01-01,0.1,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,FR,2024-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TFAR,Y_GE16,T,IT,2024-01-01,0.0,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,DE,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,ES,2024-01-01,0.0,n,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,EU27_2020,2024-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,FR,2024-01-01,0.3,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP,Y_GE16,T,IT,2024-01-01,0.2,,
ESTAT:HLTH_SILC_08(1.0),08/06/26 23:00:00,A,PC,QU5,TXP_TFAR_WLIST,Y_GE16,T,DE,2024-01-01,0.6,,
