FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007),TYPE_EMPLOYMENT,Tipologia di occupazione,EMPLOYMENT_STATUS,Posizione nella professione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_TYPE_EMPLOYMENT,Tipologia di occupazione (NOTE_TYPE_EMPLOYMENT),NOTE_EMPLOYMENT_STATUS,Posizione nella professione (NOTE_EMPLOYMENT_STATUS),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,PS,Occupati (migliaia),Q,Sanità e assistenza sociale,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,2184.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,342,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,339.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,354.2,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,369.5,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,377.5,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,382.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,350.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,348.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,361.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,363.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,383.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),R,'Attività artistiche, di intrattenimento e divertimento',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,408.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,722.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,734.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,758.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,757.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,754.2,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,751.5,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,745.5,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,730,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,741.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,745.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,766.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),S,Altre attività di servizi,TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,784.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2014,1422.2,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2015,1417.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2016,1380,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2017,1383.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2018,1366.1,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2019,1340.7,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2020,1333.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2021,1362.6,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2022,1280.3,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2023,1260.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2024,1268.8,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
A,Annuale,IT,Italia,PS,Occupati (migliaia),T,'Attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze',TOT,Totale,9,Totale,N,Dati grezzi,2026M3,Mar-2026,2025,1272.9,,,,,,,,,,,,,CORREZ__N_N1,Dati grezzi:sono al lordo delle fluttuazioni stagionali e degli effetti riconducibili alla diversa composizione di calendario del periodo di riferimento.,,,,,EURO,Euro,3,Migliaia
